arg-id,argument,x,y,cluster-level-1-id,cluster-level-2-id,cluster_id,cluster-level-2-label,cluster-level-2-description
159,・ 「復興再生利用」の定義・態様が不明確なため、原子炉等規制法に基づくクリアランス基準（100Bq/kg）対比 80 倍もなぜ急に安全な行為となるのか科学的に不明である。運用する側も、「復興再生利用」として行った行為が、処理でなく「再利用」であると認定されてしまうと、即法令違反とされるリスクがあり、事業者としては怖くて参入できないのではないかと考える。,11.718878,18.338316,1_67,2_17,2_17,原子力災害時の法令基準と再生利用の不透明性に対する懸念,このクラスタは、原子力災害時における法令基準の不透明さと、それに基づく再生利用の安全性に対する科学的根拠の欠如に対する懸念が中心です。特に、緊急事態宣言下での基準の緩和や、再生利用が法令違反となるリスクが強調されており、事業者が参入を躊躇する要因となっている点が指摘されています。
160,"・ 現在の日本の土壌汚染基準値は 5,000 ベクレル/kg であり、この厳しい基準値は、環境の安全性を確保し、国際市場での信頼を維持するために非常に重要です。一方、日本政府が提案する改変数値は、環境の安全性を脅かし、さらに輸出に悪影響を及ぼす可能性があるため、現行の 5,000 ベクレル/kg の基準値を維持するよう強く要求します。環境の安全性を守り、国際市場での信頼を維持するためには、現行の厳格な基準値が必要です。",11.8078,18.902695,1_60,2_148,2_148,放射性物質管理基準の緩和に対する懸念と国際信頼維持の重要性,このクラスタは、放射性物質の管理基準を緩和することによる環境への影響と国際的な信頼の喪失に対する懸念を表しています。特に、基準値を緩和することで放射性物質の拡散が進む可能性があり、環境の安全性が脅かされること、そして国際市場での信頼を維持するためには、現行の厳格な基準値を維持することが重要であるという主張が中心です。
161,"・ 改正案で提示された除去土壌の放射能濃度基準値8,000Bq/kgは高過ぎる。せめて半分以下の 4,000Bq/kg にすべき。",11.442186,18.51304,1_62,2_106,2_106,除去土壌の放射能濃度基準に対する安全性と実用性の懸念,このクラスタは、除去土壌の放射能濃度基準に関する安全性と実用性に対する懸念を中心にしています。具体的には、環境省の管理基準と原子炉等規制法のクリアランスレベルの違いに対する疑問、作業環境における被ばく線量の現実的な評価、そして提示された基準値の高さに対する批判が含まれています。これらの意見は、より安全で現実的な基準の設定を求める声を反映しています。
162,・ 被ばく線量年間１mSv に相当する除去土壌の放射能濃度が,11.108788,18.515879,1_62,2_40,2_40,被ばく線量評価と安全基準に対する懸念と批判,このクラスタは、被ばく線量の評価や安全基準に対する懸念と批判が中心です。特に、環境省の主張する被ばく線量の過小評価や、除去土壌の再利用に伴う被ばくリスクに対する不安が強調されています。また、子どもや地域住民に対する具体的な対策の必要性が指摘されており、現行の基準や方針に対する不信感が表れています。
163,"・ 作業時間を 1,000 時間に限定、作業中は 3m×12 m の厚さ 2.2cm の鉄板を敷くという仮定を置かない場合、被ばく線量は年間 13.2 mSv になるはず。足元の盛土作業をするのに、そこに鉄板が敷いてあったらどうやって作業をするのか。",11.335136,18.392303,1_62,2_106,2_106,除去土壌の放射能濃度基準に対する安全性と実用性の懸念,このクラスタは、除去土壌の放射能濃度基準に関する安全性と実用性に対する懸念を中心にしています。具体的には、環境省の管理基準と原子炉等規制法のクリアランスレベルの違いに対する疑問、作業環境における被ばく線量の現実的な評価、そして提示された基準値の高さに対する批判が含まれています。これらの意見は、より安全で現実的な基準の設定を求める声を反映しています。
164,・ 土壌を中間貯蔵施設から運んで作業場に敷くまでの作業における、粉塵吸い込みによる内部被ばくの計算もされていない。,9.35896,17.471169,1_53,2_152,2_152,土壌移動作業における粉塵吸入リスクの未評価問題,このクラスタは、中間貯蔵施設から作業場に土壌を運搬し敷設する過程で発生する粉塵の吸入による内部被ばくリスクが、現状では計算されておらず、評価が不十分であるという問題に焦点を当てています。作業者の健康リスク管理の観点から、粉塵吸入による被ばくの評価が必要であることを示唆しています。
165,"・ 環境省が 2017 年 6 月に出した「復興に向けた廃棄物の処理について ～放射能濃度が 8,000Bq/kg 以下の廃棄物処理を進めるために」によると、埋め立て事業者の方の、年間追加被ばく線量 1mSv 以下とするときの放射能濃度が、8,900Bq/kg で、これは 1 日 8 時間・年間 250 日の労働時間のうち半分の時間（1,000 時間/年）を当該廃棄物のすぐ上で覆土せず作業するという想定でシュミレーションしたと書いてある。生活は 365日 24 時間で、その除去土壌が運ばれたすぐそばに住む日は、一日まったく動かず過ごすお年寄りだったり病人だったりすれば、１日８時間どころか 24 時間、年間 250 日どころか 365日ずっとその土のそばで暮らすわけです。8,000 ベクレル／kgという数字を今回の安全基準として適用させるわけにはいかない。",11.52195,18.795193,1_61,2_130,2_130,放射能基準の一貫性と安全性に対する懸念,"このクラスタは、放射能濃度に関する基準の一貫性と安全性に対する懸念を表明しています。特に、環境省が定めた廃棄物処理基準と原子炉等規制法の基準の間に存在する基準の差異に対する不満が中心です。具体的には、8,000Bq/kgという基準が生活環境における安全性を十分に考慮していないとする意見や、基準のダブルスタンダードが許容できないという主張が含まれています。"
166,"・ 本意見募集において関連資料とされている「復興再生利用に係るガイドライン（案）」の「２．２．１（３）追加被ばく評価について」を見ると、施工中の作業者について年間作業時間を 1,000 時間と短く制限し、さらに遮蔽係数 0.6 を導入した上で年間 0.93mSv と評価している。この条件から外れれば年間",11.819584,17.531796,1_8,2_51,2_51,放射線防護措置の不備と省令案の改善要求,このクラスタは、放射線防護に関する省令案の不備を指摘し、特に作業者の防護措置が不十分であることを問題視しています。国際放射線防護委員会の放射線防護3原則を取り入れるべきだという意見や、作業者の被ばく量のチェックが考慮されていないこと、法的拘束力のないガイドラインでは不十分であることが強調されています。また、コスト削減のために防護措置が省かれる可能性があることへの懸念も示されています。これらの意見は、放射線防護の正当化と最適化の欠如を指摘し、より厳格な法的規制の必要性を訴えています。
167,・ 省令案と告示における基準設定がおかしい。内部被ばくの基準は毎日２L を 365 日飲み続けて年間１ミリシーベルトを超えない基準にしているのに、外部被ばくを24 時間 365 日その場所にいて年間１ミリシーベルトを超えない基準にしていない。1 キログラムあたり 8000 ベクレルで汚染した土まで「復興再生利用」しようという結論ありきに合うように基準を設定しているのが見え見えである。,12.124378,18.792494,1_60,2_85,2_85,放射性物質の基準設定と再利用方針への疑念,このクラスタは、放射性物質の基準設定に関する政府の方針変更やその透明性に対する疑念を表しています。特に、8000ベクレル毎キログラムという基準が、従来の『安全に処理できる基準』から『復興再生利用』の基準に変化していることに対する不信感や、内部被ばくと外部被ばくの基準設定の不整合性が指摘されています。これらの基準が、特定の結論を支持するために設定されているのではないかという懸念が中心です。
168,・ ストロンチウムなどのセシウム以外の放射性核種が考慮されていない。,10.926082,19.533478,1_72,2_41,2_41,セシウム以外の放射性核種の安全性評価の不確実性,このクラスタは、放射性物質の安全性評価において、セシウム以外の放射性核種が十分に考慮されていないことに対する懸念を示しています。特に、ストロンチウムなどの他の放射性物質のデータ不足や、原子力施設外での基準適用の妥当性に疑問を呈し、より包括的な放射性物質の計測と評価が必要であると主張しています。
169,・ 半減期が５万年のストロンチウムなど、減退期の⾧い放射性物質を測定しないことにしていることが恣意的でとても信頼できない。,11.269425,19.046942,1_63,2_2,2_2,放射性物質の基準値設定と長期的リスクへの懸念,このクラスタは、放射性物質に関する基準値の設定や測定方法に対する不信感と、それに伴う長期的な健康リスクへの懸念が中心です。特に、基準値の緩和や測定対象の選定が恣意的であると感じられ、子どもや妊婦などの影響を受けやすい人々への配慮が不足していることが問題視されています。従来の厳格な基準を維持することが求められています。
170,・ セシウム以外の放射性物質についてのデータも無いと安全だと言い切れないのではないか。セシウム以外の放射性物質も計測すべき。,10.971003,19.471584,1_72,2_41,2_41,セシウム以外の放射性核種の安全性評価の不確実性,このクラスタは、放射性物質の安全性評価において、セシウム以外の放射性核種が十分に考慮されていないことに対する懸念を示しています。特に、ストロンチウムなどの他の放射性物質のデータ不足や、原子力施設外での基準適用の妥当性に疑問を呈し、より包括的な放射性物質の計測と評価が必要であると主張しています。
171,・ セシウム以外の放射性核種について濃度が事故前と同等と判断しているが、その基準が「原子力施設等におけるクリアランスレベル」以下であることを根拠としているが、本件は原子力施設外に土壌を使用するため、基準が正しいとは言えないのではないか,11.011882,19.455431,1_72,2_41,2_41,セシウム以外の放射性核種の安全性評価の不確実性,このクラスタは、放射性物質の安全性評価において、セシウム以外の放射性核種が十分に考慮されていないことに対する懸念を示しています。特に、ストロンチウムなどの他の放射性物質のデータ不足や、原子力施設外での基準適用の妥当性に疑問を呈し、より包括的な放射性物質の計測と評価が必要であると主張しています。
172,・ 地下水への浸透についてセシウムしか触れられておらず、セシウム以外の放射性核種の浸透について触れられていない。,10.809242,19.582468,1_72,2_127,2_127,福島第一原発周辺の土壌におけるセシウム浸透と環境省の実証事業の問題点,このクラスタは、福島第一原発周辺の土壌におけるセシウムの浸透に関する懸念と、環境省が行った地下水汚染に関する実証事業の問題点に焦点を当てています。特に、実証事業が福島県外の土壌を用いていることや、施工期間の初期における水溶性セシウムの流出可能性を十分に検証していない点が指摘されています。これにより、福島県内の除去土壌を再生利用する際のセシウム流出のリスクが払拭されていないことが強調されています。
173,・ 福島第一原子力発電所の事故により放出された放射性物質を日本中の公園や土地に撒くことは、非常に危険で非現実的な提案です。六価クロムは発がん性物質であり、⾧期的な曝露によって肺がん、鼻腔がん、鼻咽頭がんなどの発症のリスクを高めることが知られています。ヨウ素 131、セシウム 134、セシウム 137、ストロンチウム 90 などの放射性同位体は、⾧期的に人体に深刻な健康影響を及ぼす可能性があります。これらの物質は発がん性があり、特に子供や妊婦に対してリスクが高いです。政策決定者が計画の再検討を促すことをお願いします。,10.524377,19.34733,1_73,2_119,2_119,放射性物質の⾧期的健康リスクと環境影響の懸念,このクラスタは、福島第一原子力発電所の事故による放射性物質の放出が⾧期的に人体や環境に深刻な影響を及ぼす可能性についての懸念を表しています。特に、放射性同位体の発がん性や、土壌における放射性セシウムの⾧期的な残留による環境への影響が強調されています。また、政策決定者に対して、これらのリスクを考慮した計画の再検討を求める声が含まれています。
174,・ 「復興再生利用」の管理期間は定まっていない。いつまで管理されるのかは放射線防護上、重要な論点であるとともに、事業実施者にとっては、いつまで責任を負うのかが不明なままとなっている。このような重要な点が先送りにされたまま、省令改正を行うべきではない。,11.559478,16.071602,1_12,2_71,2_71,復興再生利用における管理期間と測定頻度の不透明性,このクラスタは、復興再生利用に関する管理期間や測定頻度の不透明性に対する懸念を中心にしています。具体的には、管理期間が定まっていないことが放射線防護上の重要な論点であり、事業実施者にとっても責任の範囲が不明確であること、また測定頻度が明記されていないことが問題視されています。これらの不透明な点が解決されないままでは、省令改正を行うべきではないという意見が示されています。
175,・ 「適切な管理」が必要で無くなるクリアランスレベルまで減衰するまでに誰がどう管理し続けるのかの記載がない。,11.823698,16.618622,1_13,2_1,2_1,管理プロセスの不透明性と具体性の欠如に対する懸念,このクラスタは、管理プロセスにおける不透明性や具体性の欠如に対する懸念を示しています。特に、適切な管理が必要でなくなるまでのプロセスや、施工および維持管理に関する具体的な方法の記載が不足している点が指摘されており、より詳細で明確な指針の策定が求められています。
176,・ クリアランスレベルとのダブルスタンダードではないと主張するなら、復興再生利用に用いる除去土壌の放射能濃度が 100Bq/kgに減衰するまでの期間を厳重な管理年限として定めるべきだ。【理由１】堤防、道路などあらゆる公共施設は、自然災害や劣化、メンテナンス工事などにより崩壊もしくは掘り返されることにより、内部から土壌が流出飛散することは避けられないし、回収もできない。拡散して薄まるという詭弁を弄するべきではないからだ。【理由２】省令案（第58 条の四）には、測定や記録等の情報の保管期間を「復興再生利用の終了するまで」としているだけだ。肝心の管理そのものの期間を定めなければ、意味をなさない。【理由３】「クリアランスレベルとは違う」という根拠（管理すること）に、法的拘束力を持たないことになるからだ。,11.518746,18.081099,1_67,2_118,2_118,除去土壌の放射能管理における法的拘束力と安全性の確保,このクラスタは、除去土壌の放射能濃度管理に関する法的拘束力の欠如と安全性の確保に対する懸念を中心にしています。具体的には、クリアランスレベルとのダブルスタンダードを避けるために、放射能濃度が100Bq/kgに減衰するまでの厳重な管理年限を定める必要性が強調されています。理由として、公共施設の劣化や自然災害による土壌の流出リスク、情報保管期間の不備、法的拘束力の欠如が挙げられています。これにより、放射能管理の信頼性と安全性を確保することが求められています。
177,・ 事業実施者については、測定や記録等の情報の保管期間が「当該復興再生利用の終了するまでの間」とされており、いつまでそのような責任を負うのかが不明なままである,11.398819,15.862712,1_12,2_30,2_30,復興再生利用における情報保管期間の不明確さ,このクラスタは、事業実施者が復興再生利用に関連する情報の測定や記録を保管する期間が明確に定められていないことに対する懸念を示しています。具体的には、情報保管の責任がいつまで続くのかが不明であるため、事業者にとってのリスクや不安が生じている点が中心です。
178,・ 復興再生利用に関わる措置の終了とともに、それに係わる情報の保存が終了してしまうのであれば、後に検証するための記録も資料もないことになり、これでは復興再生利用について責任を負う覚悟が問われます。,10.207238,15.218357,1_19,2_79,2_79,復興再生と環境法制の持続的改善と責任の明確化,このクラスタは、復興再生利用に関する情報の保存とその後の検証の重要性、及び環境関連法の改定を通じた持続的な公害対策の必要性に焦点を当てています。特に、復興に関する情報の保存が終了することへの懸念と、国民討議や国会審議を通じた法改定の重要性が強調されています。これにより、復興と環境保護に対する責任の明確化と持続的な改善が求められています。
179,・ ガイドラインには法的拘束力がない。違反した場合の措置も不明である。実効性が担保されていない。,10.992438,16.224014,1_6,2_19,2_19,ガイドラインの実効性と法的拘束力の欠如,このクラスタは、ガイドラインに関する懸念点に焦点を当てています。具体的には、利用場所や用途に関する制限がないこと、ガイドライン自体に法的拘束力がないこと、違反時の具体的な措置が不明であることから、ガイドラインの実効性が担保されていないという問題が指摘されています。
180,・ 再生資材化の手続きに関しては、施行規則改定でも触れていない。告示も提示されず、今までの実証実験での検討結果を踏襲し、法令上の根拠のないガイドラインを「基準」として行われることになる。法的根拠がないまま、自由に再生資材化できることにならないか危惧される。,9.913495,15.283642,1_19,2_145,2_145,再生資材化における法的根拠の不明確さとその影響への懸念,このクラスタは、再生資材化の手続きに関する法的根拠の不明確さに対する懸念を中心にしています。施行規則や告示で明確にされていないため、実証実験の結果に基づくガイドラインが基準として用いられることに対する不安が示されています。法的根拠がないまま進められることによって、自由に再生資材化が行われる可能性があり、その影響についての懸念が表明されています。
181,・ 「復興再生利用」に係る工事の施工及び維持管理について、省令改正案・告示案では、具体的な技術的要件について法的拘束力のある定めはほぼ白紙であり、「復興再生利用に係るガイドライン（案）」には、省令改正案や告示案からは到底読み取れないような種々の具体的留意事項や技術的要件の記載があるが、ガイドラインには法的拘束力がないことから、実際の運用がガイドラインの考え方に沿って行われることが担保されないし、本ガイドラインは本意見募集の対象文書となっていないことから、その内容について一般市民が意見表明することができない。,10.726758,15.298571,1_25,2_37,2_37,復興再生利用におけるガイドラインの法的拘束力と情報公開の不備,このクラスタは、復興再生利用に関するガイドラインや省令改正案における法的拘束力の欠如や情報公開の不備に対する懸念を表明しています。具体的には、ガイドラインが法的拘束力を持たないために実際の運用が保証されないこと、重要な技術的要件がガイドラインにのみ記載されていること、情報公開や住民説明の不足、そして関連資料の不明瞭さが指摘されています。これらの問題は、一般市民が意見を表明する機会を制限し、透明性の欠如を招いているとされています。
182,・ 施工業者や管理者に対する監督が甘く、再生利用された土壌が予期しない危険をもたらすリスクが高いため、施工段階から維持管理までの全プロセスで、より厳格な基準と監査体制を導入すべき。,10.270153,17.192911,1_2,2_100,2_100,除去土壌再利用における環境リスクと監査体制の強化,このクラスタは、除去土壌の再利用に伴う環境リスクと、それに対する監督・監査体制の不備に関する懸念を中心にしています。施工業者や管理者への監督の甘さ、処分区域の選定基準の曖昧さ、環境影響評価の不十分さが指摘されており、特に農山村地域の生態系や地中環境への影響が懸念されています。これらの問題に対して、より厳格な基準と監査体制の導入が求められています。
183,・ ガイドライン案では、覆土について、内側の層 A については除染実施者が、外側の層 B については事業実施者や施設の管理者が責任主体となるとしている。同じ構造物の層ごとに責任主体を分けることは、現実的ではなく、実効性に欠ける。,10.744923,16.038246,1_7,2_73,2_73,ガイドラインの実効性と誤解を招く表現の改善提案,このクラスタは、ガイドライン案における責任主体の分割が実効性に欠ける点と、表現の曖昧さが誤解を招く可能性がある点に対する懸念を示しています。具体的には、覆土の層ごとに異なる責任主体を設定することの非現実性と、『検出されないこと』という表現が『含まれない』と誤解されるリスクを指摘し、より明確な表現を告示別表に記載することを提案しています。
184,・ 除去土壌の⾧期管理の責任主体、方法、基準が非常にあいまいで無責任。管理・責任主体を省令に明記すべき。,10.315695,16.20792,1_27,2_27,2_27,除去土壌管理の法的整備と労働者健康保護の強化,このクラスタは、復興再生利用事業における除去土壌の管理と労働者の健康保護に関する法的整備の必要性を訴えています。具体的には、電離放射線障害防止規則の適用を通じて、労働者が放射線による健康被害を受けないようにすること、そして除去土壌の長期管理における責任主体や管理方法を明確にすることが求められています。これにより、粉塵の発生を抑制し、不測の事態に対応できる体制を整えることが重要視されています。
185,・ 環境省がこの度の除染土壌の復興再生利用のすべての管理と責任を負うのか。もしそうであればきちんと明示し、国民がその情報にアクセスし得る場所に掲示し、周知を徹底するべき。,10.194577,15.849279,1_26,2_110,2_110,除染土壌管理における法令整備と情報公開の必要性,このクラスタは、除染土壌の管理に関する法令やガイドラインの整備の不備、試験手法の選定における不適切さ、そして環境省の責任範囲と情報公開の必要性についての懸念を示しています。特に、特措法や省令の改定における定義の曖昧さ、試験手法の選定における齟齬、そして国民への情報提供の不足が指摘されており、これらの問題を解決するための具体的な法令整備と情報公開の重要性が強調されています。
186,・ 省令案第58条の四第１項～第４項において、除去土壌の飛散・流出防止、表示、測定、記録、図面の作成、保管等について書いてありますが、主語がありません。管理・責任主体が誰なのかが不明です。ガイドライン案においては、「除染実施者が復興再生利用の責任を有している」（p.2-27）としていますが、これは環境省を指すのでしょうか。そうであればその旨を、明記し、省令にも記載すべきです。,10.496413,15.754102,1_26,2_59,2_59,除染土壌管理における責任主体と技術的詳細の不明確さ,このグループは、除染土壌の管理に関する省令案において、責任主体が明確にされていないことや、技術的な処置操作の詳細が欠如していることに対する懸念を示しています。特に、主語の不在により管理・責任主体が不明である点や、具体的な処置方法が記載されていないために、科学的技術的な理解が困難であることが指摘されています。これにより、国民が条文を理解することが妨げられているという問題が浮き彫りになっています。
187,・ 公共事業又は実施主体及び責任体制が明確であり、かつ、継続的かつ安定的に行われる事業」の「明確性」「安定性」が示すものが不明。放射性物質の管理責任が明確ではない。,11.897895,16.284086,1_13,2_115,2_115,公共事業における責任体制と管理の不透明性,このクラスタは、公共事業における実施主体や責任体制の明確さ、継続性、安定性に対する不透明さや不明確さに関する懸念を示しています。特に、放射性物質の管理責任が明確でないことが問題視されており、これらの要素が事業の信頼性や安全性に影響を与える可能性があることが指摘されています。
188,・ 環境省が 2016 年以来、「利用先を管理主体や責任体制が明確となっている公共事業等」とすると説明してきたものが省令案では、「公共事業又は実施主体及び責任体制が明確」と変化している。この変更・変化は、いつ、なぜ、どの段階で起きたのか。誰に向かって、この変更を説明したのか。国民にはいつどのように説明したのか。この省令案のパブコメ欄での提示が説明だとでも言うのか。環境省への不審感を増強するだけなので撤回すべきである。,11.156314,14.283211,1_39,2_32,2_32,環境省の省令案改正に対する透明性と説明責任の要求,このクラスタは、環境省が省令案改正に関して透明性を欠いていると感じる点に対する批判と、国民に対する説明責任を果たすべきだという要求が中心です。具体的には、公開の場での説明会や公聴会の開催を求める声や、過去の説明と省令案の内容の変化に対する不信感が表明されています。これにより、環境省の信頼性が損なわれることを懸念し、透明性の向上と説明責任の履行を求めています。
189,・除去土壌の汚染状況データ公開とホットスポットの見逃しリスク除去土壌の放射能測定結果や管理状況（放射線モニタリング結果）の透明性が不十分です。全ての測定データを住民や専門家が広く確認できるよう、公開を義務化してください。また、放射線モニタリング期間が明確に規定されていません。永続的なモニタリングと測定機器の校正を義務付け、測定データを公開する体制を整備すべきです。,12.373918,16.07729,1_10,2_98,2_98,除去土壌の放射能データ透明性とモニタリング体制の強化,このグループは、除去土壌に関する放射能測定データの透明性の欠如と、ホットスポットの見逃しリスクに対する懸念を示しています。具体的には、測定データの公開義務化や、永続的なモニタリング体制の整備、測定機器の校正の義務付けを求める声が中心です。これにより、住民や専門家がデータを広く確認できるようにし、放射線リスクの管理を強化することを目指しています。
190,・ 維持管理が始まったら七日に一度線量を測定するようにと書かれているが、測定したものをどこに提出して誰が異常がないか判断するのか。ただ測って測りっぱなしでは意味がない。,12.347513,16.541437,1_10,2_62,2_62,放射線量測定の管理体制とモニタリングの不備,このクラスタは、放射線量の測定に関する管理体制の不備とモニタリング項目の不足に対する懸念を示しています。具体的には、測定結果の提出先や異常の判断者が不明確であること、空間線量以外の土壌や地下水の定期モニタリングが計画されていないことが問題視されています。これらの点が改善されない限り、測定の意義が薄れることが指摘されています。
191,・ モニタリング項目が空間線量しかなく、土壌や地下水の線量の定期モニタリングの実施が予定されていない。,12.231553,16.403868,1_10,2_62,2_62,放射線量測定の管理体制とモニタリングの不備,このクラスタは、放射線量の測定に関する管理体制の不備とモニタリング項目の不足に対する懸念を示しています。具体的には、測定結果の提出先や異常の判断者が不明確であること、空間線量以外の土壌や地下水の定期モニタリングが計画されていないことが問題視されています。これらの点が改善されない限り、測定の意義が薄れることが指摘されています。
192,・ 地下水への汚染状況のモニタリングもマストにするべき。,10.416189,16.978348,1_2,2_33,2_33,地下水および公共水域への環境影響とモニタリングの重要性,このクラスタは、公共の水域や地下水に対する環境影響についての懸念と、それに対するモニタリングの必要性を強調しています。特に、⾧期的な影響に対する確証が不十分であることから、地下水の汚染状況を継続的に監視することが重要であるという意見が中心です。
193,・ 除去土壌の表面だけではなく、中身も計測すべき。,9.720784,17.163832,1_54,2_12,2_12,除去土壌の全面的な計測の必要性,このラベルは、除去土壌の計測において、表面だけでなく内部も含めた全面的な計測が必要であるという意見を表しています。これは、土壌の全体的な安全性や汚染状況を正確に把握するためには、表面だけでなく中身も詳細に調査する必要があるという考えに基づいています。
194,・ より信頼性のある詳細な測定方法とは、高濃度の側を低濃度の側に拡散させないことであるので、これの義務化するとともに、局所的なホットスポットのリスク把握を徹底すべき。,12.115989,16.863552,1_9,2_54,2_54,放射能汚染管理における測定信頼性と安全確保の強化,このクラスタは、放射能汚染管理において、測定データの信頼性を高めるための詳細な測定方法の義務化と、局所的なホットスポットのリスク把握の重要性を強調しています。また、施工従事者や利用者の安全を確保するために、個別の線量計測や健診の必要性を訴え、施工後の継続的な線量測定とその結果の公表を求めています。これにより、放射能汚染のリスクを低減し、安全性を高めることを目的としています。
195,・ ホットスポットの見逃しと測定データのインテグリティ除去土壌の試料を混合測定することにより、局所的な高濃度汚染が平均化され、結果として除去土壌の放射能濃度基準値を下回らせることが可能です。信頼性のある詳細な測定方法とデータインテグリティ体制を義務化するとともに、局所的なホットスポットのリスク把握を徹底すべきです。,12.182598,16.946926,1_9,2_54,2_54,放射能汚染管理における測定信頼性と安全確保の強化,このクラスタは、放射能汚染管理において、測定データの信頼性を高めるための詳細な測定方法の義務化と、局所的なホットスポットのリスク把握の重要性を強調しています。また、施工従事者や利用者の安全を確保するために、個別の線量計測や健診の必要性を訴え、施工後の継続的な線量測定とその結果の公表を求めています。これにより、放射能汚染のリスクを低減し、安全性を高めることを目的としています。
196,・ 除去土壌の汚染状況を調査する方法が不十分であり、汚染の実態が正確に把握されない可能性が高いと懸念している。放射性物質は時間が経過するとともにその影響が現れるため、調査方法をより詳細かつ⾧期的に実施すべき。汚染が新たに発見されることを防ぐためにも、定期的な調査と迅速な対応が求められる。,9.562313,18.065239,1_56,2_124,2_124,放射性物質の移動と除染の限界に対する懸念と改善提案,このクラスタは、放射性物質が除染されていない地域から移動することによる汚染の拡大と、現行の除染および調査方法の不十分さに対する懸念を表しています。特に、放射性物質の移動が復興再生利用の効果を損なう可能性や、汚染状況の正確な把握が困難であることが指摘されています。これに対し、より詳細で長期的な調査方法の導入と、定期的なモニタリングの必要性が強調されています。
197,・ 測定データの正確性と信頼性を担保するため、データの記録・保存のプロセスにおいて、第三者による監査、定期的なレビューやトレーサビリティの確保などの厳格な基準を設けるべき。,12.631581,15.967297,1_11,2_25,2_25,測定データの透明性と信頼性向上のための情報公開体制の整備,このクラスタは、測定データの透明性と信頼性を高めるために、データの公開体制を整備する必要性に焦点を当てています。具体的には、データの正確性と信頼性を担保するための第三者監査や定期的なレビュー、トレーサビリティの確保といった厳格な基準の設定、そして測定データや関連情報をWEBサイトで公開することによる情報の透明性向上が求められています。
198,・ 維持管理が始まったら線量を測定するが、測定したものをどこに提出して誰が異常がないか判断するか。測りっぱなしでは意味がないす。,12.297478,16.543463,1_10,2_62,2_62,放射線量測定の管理体制とモニタリングの不備,このクラスタは、放射線量の測定に関する管理体制の不備とモニタリング項目の不足に対する懸念を示しています。具体的には、測定結果の提出先や異常の判断者が不明確であること、空間線量以外の土壌や地下水の定期モニタリングが計画されていないことが問題視されています。これらの点が改善されない限り、測定の意義が薄れることが指摘されています。
199,・ 再生利用の管理期間における測定頻度が明記されていない。,11.662077,16.051394,1_12,2_71,2_71,復興再生利用における管理期間と測定頻度の不透明性,このクラスタは、復興再生利用に関する管理期間や測定頻度の不透明性に対する懸念を中心にしています。具体的には、管理期間が定まっていないことが放射線防護上の重要な論点であり、事業実施者にとっても責任の範囲が不明確であること、また測定頻度が明記されていないことが問題視されています。これらの不透明な点が解決されないままでは、省令改正を行うべきではないという意見が示されています。
200,・ モニタリングデータ（管理方法、更新頻度、測定地点、日付、データ値、測定方法等）や測定機器の校正の結果等を情報公開すべき。,12.607394,15.949203,1_11,2_25,2_25,測定データの透明性と信頼性向上のための情報公開体制の整備,このクラスタは、測定データの透明性と信頼性を高めるために、データの公開体制を整備する必要性に焦点を当てています。具体的には、データの正確性と信頼性を担保するための第三者監査や定期的なレビュー、トレーサビリティの確保といった厳格な基準の設定、そして測定データや関連情報をWEBサイトで公開することによる情報の透明性向上が求められています。
201,・ 定期的な汚染状況の調査による継続的なデータ収集とモニタリングを実施したうえで、その調査結果を速やかに公開し、住民や関係者が容易にアクセスできるようにすることで、より透明性を確保すべき。,12.4802,15.627101,1_14,2_94,2_94,市民参加と透明性向上による政策決定プロセスの改善,このクラスタは、政策決定において市民や専門家の意見を反映させる仕組みの提供と、汚染状況のデータを継続的に収集・公開することで、政策決定プロセスの透明性を高めることの重要性に焦点を当てています。市民参加と情報公開を通じて、より信頼性のある政策形成を目指す姿勢が示されています。
202,・ 埋め立て線量は常時モニタリングし、実測値を速報で多言語公開すべき。,12.504215,16.30943,1_10,2_131,2_131,埋め立て地の放射線量の透明性と多言語情報公開の重要性,このクラスタは、埋め立て地における放射線量の常時モニタリングの必要性と、その実測値を迅速に多言語で公開することの重要性に焦点を当てています。透明性の確保と国際的な情報共有を通じて、地域住民や国際社会の信頼を得ることが目的とされています。
203,・ 測定データの解釈や政策決定に、公聴会などの専門家や市民の意見を反映させるための仕組みを提供すべき。,12.600157,15.54392,1_14,2_94,2_94,市民参加と透明性向上による政策決定プロセスの改善,このクラスタは、政策決定において市民や専門家の意見を反映させる仕組みの提供と、汚染状況のデータを継続的に収集・公開することで、政策決定プロセスの透明性を高めることの重要性に焦点を当てています。市民参加と情報公開を通じて、より信頼性のある政策形成を目指す姿勢が示されています。
204,・ 省令案には、除去土壌の再生利用をしようとする際の情報公開や地域住民への説明や公聴会、協議義務が書かれていないが、最低でも書き込むか、法改正をして早期段階における住民参加と情報公開義務について定めるべきだ。【理由】IAEA が環境省の取り組みは IAEA の安全基準に合致していると述べたのは、線量が利害関係者との協議によって決定されるとの認識に基づいているからである。,11.86358,14.072486,1_37,2_122,2_122,除去土壌再生利用における情報公開と住民参加の必要性,このクラスタは、除去土壌の再生利用に関する省令案において、情報公開や地域住民への説明、公聴会、協議義務が欠如していることへの懸念を示しています。IAEAの安全基準に基づく利害関係者との協議の重要性や、環境省の将来のプロジェクトにおける認可プロセスの不透明さが指摘されており、早期段階での住民参加と情報公開義務の法的整備が求められています。
